ATE,Error_ATE,Error_PEHE,Problem
4.042482,0.240637,0.486915,IHDP 632
6.555106,0.02966,1.911806,IHDP 633
2.413827,0.132934,2.387521,IHDP 634
4.194131,0.226104,0.611196,IHDP 635
0.934283,0.055991,4.274563,IHDP 636
3.921192,0.778123,2.002621,IHDP 637
5.184066,0.735528,2.044036,IHDP 638
3.903706,0.802432,1.773957,IHDP 639
4.438521,0.671547,1.88656,IHDP 640
4.03355,0.984985,2.235564,IHDP 641
6.031418,0.207171,3.009549,IHDP 642
2.426265,0.086406,0.695726,IHDP 643
4.439443,0.15495,0.989011,IHDP 644
2.617825,0.294952,10.410422,IHDP 645
3.1536,0.516456,33.195529,IHDP 646
-1.162324,1.657901,127.340998,IHDP 647
3.617559,0.721694,1.973754,IHDP 648
6.513859,0.047543,18.330478,IHDP 649
4.705493,0.036006,4.040037,IHDP 650
8.081404,0.826608,42.732094,IHDP 651
4.150757,0.676818,2.191816,IHDP 652
3.627057,0.02417,0.158065,IHDP 653
3.955698,0.510374,0.870462,IHDP 654
5.743562,0.284251,2.888832,IHDP 655
1.928506,0.148574,21.896688,IHDP 656
3.494934,0.405505,0.793797,IHDP 657
2.227445,0.099111,2.335909,IHDP 658
4.510025,0.299339,0.75001,IHDP 659
1.812904,0.106532,9.52034,IHDP 660
4.295292,0.9791,2.736786,IHDP 661
4.95249,0.157706,0.742822,IHDP 662
4.033139,0.93063,1.799628,IHDP 663
3.842597,0.111174,1.880036,IHDP 664
6.44804,0.277805,14.250396,IHDP 665
4.395093,0.259532,0.775675,IHDP 666
4.059178,0.586529,1.357722,IHDP 667
3.284332,0.592443,0.882753,IHDP 668
3.986249,0.716815,1.421709,IHDP 669
3.730906,0.490656,1.937247,IHDP 670
4.077285,0.857691,1.522777,IHDP 671
-3.329933,2.416476,248.455151,IHDP 672
3.93108,0.550979,0.719593,IHDP 673
3.032012,0.037864,0.452515,IHDP 674
0.181888,0.456386,9.537613,IHDP 675
4.383676,0.017139,0.264746,IHDP 676
4.953541,0.288759,0.358883,IHDP 677
10.675899,0.19419,3.427586,IHDP 678
3.872918,0.576352,1.049269,IHDP 679
3.978888,0.723235,0.921402,IHDP 680
3.696555,0.003261,3.334058,IHDP 681
3.853065,0.641588,1.046949,IHDP 682
9.254995,0.540889,29.529443,IHDP 683
14.43296,1.088558,11.055028,IHDP 684
4.487237,0.518045,0.880815,IHDP 685
4.479327,0.529694,1.26227,IHDP 686
3.986841,0.562571,1.060451,IHDP 687
3.903529,0.104639,2.663966,IHDP 688
3.426728,0.027631,1.826597,IHDP 689
4.076001,0.572154,1.199457,IHDP 690
4.064032,0.825107,1.48769,IHDP 691
3.853653,0.257891,1.197004,IHDP 692
4.745646,0.050318,0.247763,IHDP 693
4.238235,0.580003,1.351021,IHDP 694
1.990109,0.278292,7.649285,IHDP 695
3.824042,0.494647,13.679426,IHDP 696
3.98201,0.759022,1.593424,IHDP 697
4.290297,0.232902,0.160922,IHDP 698
3.887126,0.405386,0.40299,IHDP 699
4.433157,0.109065,0.869324,IHDP 700
4.179449,0.858731,1.495778,IHDP 701
8.493438,0.385244,4.257351,IHDP 702
4.082782,0.609431,1.193867,IHDP 703
4.068095,0.815035,1.754292,IHDP 704
5.751434,1.02736,3.72049,IHDP 705
3.788839,0.831731,2.06463,IHDP 706
4.013928,0.878903,1.966363,IHDP 707
13.406333,0.18129,20.295864,IHDP 708
3.774603,0.401509,1.725068,IHDP 709
4.658137,0.500703,2.637705,IHDP 710
4.243242,0.489098,1.109284,IHDP 711
6.986545,0.652197,24.817712,IHDP 712
4.004281,0.354706,0.762328,IHDP 713
3.970089,0.551233,1.313237,IHDP 714
5.658344,0.291071,4.64635,IHDP 715
3.882572,0.281696,0.318411,IHDP 716
3.869387,0.659742,2.39792,IHDP 717
4.098342,0.826908,1.62775,IHDP 718
2.610399,0.019125,2.460057,IHDP 719
3.985183,0.444052,1.004491,IHDP 720
4.09688,0.217055,0.183279,IHDP 721
3.986033,0.766244,1.194311,IHDP 722
6.337191,0.945318,29.647868,IHDP 723
7.518454,0.813081,24.900636,IHDP 724
2.918144,0.372559,21.219019,IHDP 725
3.410313,0.365048,1.145919,IHDP 726
3.991646,0.061836,0.109578,IHDP 727
4.784921,0.02974,0.260388,IHDP 728
4.90381,0.571298,1.368968,IHDP 729
4.22147,0.572109,0.86731,IHDP 730
3.644995,0.746232,1.70937,IHDP 731
3.884119,0.064347,0.082393,IHDP 732
3.991497,0.373021,0.976596,IHDP 733
3.85968,0.072333,0.980061,IHDP 734
4.425682,0.626533,2.617246,IHDP 735
4.701321,0.354114,0.905396,IHDP 736
5.563585,0.041136,5.783603,IHDP 737
4.200702,0.257934,1.580995,IHDP 738
3.868377,0.721258,1.344479,IHDP 739
4.775666,0.104475,0.267558,IHDP 740
3.96093,0.573323,1.232384,IHDP 741
18.483034,0.522214,49.527318,IHDP 742
4.469452,1.02834,2.206252,IHDP 743
3.995928,0.551751,1.478073,IHDP 744
4.0539,0.53443,1.227758,IHDP 745
4.142218,0.915257,2.010044,IHDP 746
4.009888,0.352603,0.31952,IHDP 747
4.914474,0.306426,1.02058,IHDP 748
4.030418,0.79425,1.886802,IHDP 749
3.26237,0.100437,1.685066,IHDP 750
3.993493,0.435586,1.082475,IHDP 751
5.516372,0.966398,10.877249,IHDP 752
3.987584,0.790139,1.530259,IHDP 753
4.568267,0.72097,1.399873,IHDP 754
4.02859,0.509875,0.791925,IHDP 755
5.434688,0.94991,2.430225,IHDP 756
5.560796,0.193029,0.770198,IHDP 757
7.156535,0.00498,0.86907,IHDP 758
4.761766,0.21377,1.769519,IHDP 759
2.115143,0.092347,1.514212,IHDP 760
6.094294,0.272977,1.070845,IHDP 761
4.792709,0.921036,1.968007,IHDP 762
4.288499,0.206507,1.87874,IHDP 763
5.125865,0.916683,2.848841,IHDP 764
0.950055,0.692997,4.43295,IHDP 765
3.222451,0.315362,0.808,IHDP 766
4.735195,0.52898,0.778379,IHDP 767
4.288178,0.559048,1.035191,IHDP 768
-0.653381,0.179613,176.441654,IHDP 769
4.398709,0.649864,1.773081,IHDP 770
11.906944,3.938705,538.940863,IHDP 771
3.85256,1.111657,2.254853,IHDP 772
3.108559,0.040562,0.864191,IHDP 773
3.890488,0.780478,1.553118,IHDP 774
3.727241,0.366357,13.825326,IHDP 775
3.942681,0.168437,0.377611,IHDP 776
4.030325,0.305204,1.009772,IHDP 777
4.009371,0.591751,1.972239,IHDP 778
4.020374,0.146442,0.12004,IHDP 779
2.805112,0.030904,0.521322,IHDP 780
4.079798,0.715874,2.092028,IHDP 781
4.223522,0.089823,0.893965,IHDP 782
3.989756,0.45895,1.563584,IHDP 783
3.818643,0.088966,0.112489,IHDP 784
3.463926,0.314604,8.096275,IHDP 785
3.442003,0.437056,0.745149,IHDP 786
2.160865,0.165537,10.244301,IHDP 787
4.158002,0.561607,1.728659,IHDP 788
4.151544,0.611598,1.219604,IHDP 789
4.307647,0.162581,0.442963,IHDP 790
3.970938,0.654008,1.206877,IHDP 791
3.711107,0.10949,1.255972,IHDP 792
3.473068,0.124371,3.33176,IHDP 793
8.893472,0.501316,9.334945,IHDP 794
5.114897,0.290209,0.892837,IHDP 795
3.396653,0.16329,0.531987,IHDP 796
4.981363,0.719114,1.829756,IHDP 797
3.679907,0.753516,1.599853,IHDP 798
3.90907,0.014464,0.265676,IHDP 799
4.120879,0.319441,2.603576,IHDP 800
3.966948,0.206422,0.867676,IHDP 801
4.005248,0.322902,0.849052,IHDP 802
4.089485,0.284558,0.368157,IHDP 803
2.432869,0.110377,0.289199,IHDP 804
5.94717,0.224839,12.275529,IHDP 805
4.136119,0.585141,1.335178,IHDP 806
3.989458,0.634562,1.414203,IHDP 807
4.00381,0.698821,1.51028,IHDP 808
4.36212,0.653515,1.637184,IHDP 809
4.783959,0.180786,0.691047,IHDP 810
3.29535,0.5061,4.766613,IHDP 811
0.139639,0.40237,22.503073,IHDP 812
5.492033,0.324786,22.793288,IHDP 813
3.980994,0.814652,1.962754,IHDP 814
4.561178,0.063771,0.303283,IHDP 815
4.285216,0.60509,1.265275,IHDP 816
5.56166,0.215729,8.031908,IHDP 817
2.170635,0.616808,29.071414,IHDP 818
-3.460043,0.07046,113.757062,IHDP 819
3.723661,0.473341,1.559947,IHDP 820
4.991053,0.134149,0.535582,IHDP 821
3.896385,0.714163,3.868614,IHDP 822
4.024035,0.637437,1.451855,IHDP 823
4.089333,0.052576,3.021725,IHDP 824
8.044479,0.65808,39.051499,IHDP 825
8.163348,0.541515,4.171161,IHDP 826
3.668584,0.58889,1.758453,IHDP 827
5.038415,0.67868,2.511995,IHDP 828
4.250155,0.578458,1.392568,IHDP 829
3.431905,0.116491,0.853939,IHDP 830
4.079179,0.684947,1.679554,IHDP 831
4.637873,0.900158,4.209127,IHDP 832
4.598784,0.180308,1.457311,IHDP 833
3.932826,0.305723,0.436377,IHDP 834
4.282402,0.215136,0.178485,IHDP 835
3.453303,0.23521,3.800421,IHDP 836
4.642624,0.275096,0.643011,IHDP 837
6.253486,0.971339,4.090621,IHDP 838
3.724906,0.197548,0.70698,IHDP 839
5.571249,0.025825,8.362261,IHDP 840
4.015677,0.68525,1.441388,IHDP 841
5.688141,0.032844,1.05043,IHDP 842
3.862636,0.863467,1.77928,IHDP 843
4.408854,0.780055,1.76529,IHDP 844
3.980227,0.323706,0.814659,IHDP 845
4.359676,0.303386,0.549142,IHDP 846
5.30751,0.102132,2.939539,IHDP 847
3.96294,0.915311,1.772201,IHDP 848
3.512595,0.027907,0.885187,IHDP 849
3.606687,0.008187,0.32712,IHDP 850
8.113381,0.591264,2.067453,IHDP 851
3.62465,0.740753,1.464667,IHDP 852
3.986309,0.689395,1.540615,IHDP 853
4.677274,0.111753,0.326815,IHDP 854
3.565707,0.141693,3.958637,IHDP 855
4.640817,0.027212,2.058114,IHDP 856
3.980832,0.636795,1.086798,IHDP 857
4.686735,0.316451,0.376134,IHDP 858
3.435238,0.02627,0.45555,IHDP 859
4.457295,0.166514,0.205479,IHDP 860
4.314597,0.335998,0.779468,IHDP 861
4.078996,0.863869,1.940296,IHDP 862
3.443939,0.636238,1.359645,IHDP 863
4.110148,0.933259,1.893879,IHDP 864
3.609483,0.3985,1.818695,IHDP 865
4.207261,0.927584,2.222905,IHDP 866
5.155046,0.708495,4.648159,IHDP 867
10.173575,0.705575,8.064067,IHDP 868
3.887174,0.859518,2.827774,IHDP 869
3.147572,0.445697,4.682661,IHDP 870
4.680804,0.334964,5.003405,IHDP 871
4.007373,0.511267,0.792325,IHDP 872
4.059349,0.508577,1.053375,IHDP 873
4.521613,0.622162,1.390232,IHDP 874
4.443605,0.464405,1.010871,IHDP 875
4.087959,0.984478,2.122988,IHDP 876
3.379141,0.628672,1.538102,IHDP 877
4.005338,0.358638,0.934684,IHDP 878
5.08919,0.360373,3.521763,IHDP 879
5.009936,0.347269,0.531041,IHDP 880
3.984433,0.664097,1.172976,IHDP 881
4.129481,0.41676,0.738519,IHDP 882
9.042133,0.126531,4.087088,IHDP 883
4.464703,1.127566,2.829062,IHDP 884
3.890235,0.194111,0.163892,IHDP 885
8.513124,0.163919,49.853505,IHDP 886
4.036317,0.531331,2.888331,IHDP 887
4.877019,0.703292,1.431788,IHDP 888
3.983347,0.055286,1.54901,IHDP 889
3.625037,0.26351,0.568283,IHDP 890
3.847346,0.056961,0.163468,IHDP 891
3.086322,0.266084,10.256535,IHDP 892
3.187738,0.060246,3.423953,IHDP 893
4.398476,0.779379,2.662898,IHDP 894
3.214041,0.531717,4.893435,IHDP 895
3.970864,0.746536,1.77819,IHDP 896
3.109618,0.487379,3.113148,IHDP 897
5.21445,0.056385,0.600354,IHDP 898
3.892884,0.389241,0.740572,IHDP 899
4.028596,0.661506,0.945724,IHDP 900
6.276311,0.047332,1.604887,IHDP 901
4.149942,0.418113,1.159071,IHDP 902
3.928349,0.359964,0.376778,IHDP 903
3.052807,0.701187,3.478688,IHDP 904
3.521521,0.596301,0.999542,IHDP 905
4.162384,0.058113,0.164395,IHDP 906
4.012502,0.863987,1.94692,IHDP 907
3.538261,0.291324,5.414128,IHDP 908
4.307771,0.665269,1.942783,IHDP 909
3.817557,0.752229,1.227184,IHDP 910
4.446822,0.964903,2.504444,IHDP 911
4.302632,0.102174,0.661161,IHDP 912
4.278657,0.526374,2.054574,IHDP 913
4.254293,0.60437,2.858731,IHDP 914
4.551207,0.182786,0.535694,IHDP 915
4.620463,0.410285,0.45152,IHDP 916
3.206571,0.651154,1.95685,IHDP 917
3.718427,0.366986,5.993771,IHDP 918
3.324922,0.496821,1.28262,IHDP 919
3.810433,0.579509,1.271704,IHDP 920
4.195177,0.590265,1.353763,IHDP 921
2.779081,0.57287,1.836817,IHDP 922
2.473782,0.098628,18.05943,IHDP 923
2.666853,1.0455,25.350623,IHDP 924
4.215405,0.034982,0.580001,IHDP 925
5.04659,0.148896,0.40796,IHDP 926
2.970632,0.0294,5.589222,IHDP 927
3.970917,0.019401,0.296773,IHDP 928
4.15493,0.410035,0.53312,IHDP 929
5.622289,0.688079,27.610332,IHDP 930
4.426695,0.938979,1.637802,IHDP 931
2.357305,0.125072,3.137983,IHDP 932
4.540842,0.272892,2.697041,IHDP 933
3.704989,0.697603,1.791156,IHDP 934
11.204594,0.393516,9.328447,IHDP 935
5.220779,0.021246,0.813861,IHDP 936
4.253482,0.360258,0.454115,IHDP 937
2.964219,0.157837,0.95829,IHDP 938
4.890393,0.387087,0.411937,IHDP 939
3.768667,0.183165,0.284325,IHDP 940
4.61,0.710212,1.352552,IHDP 941
3.934487,0.91476,2.845722,IHDP 942
4.004187,0.388688,0.889644,IHDP 943
4.506151,0.95279,2.052435,IHDP 944
3.713991,0.327184,0.920581,IHDP 945
4.634024,0.496968,0.941424,IHDP 946
4.014745,0.010551,1.830426,IHDP 947
4.699359,0.076911,13.153733,IHDP 948
4.666263,0.093016,0.242839,IHDP 949
4.06561,0.60866,1.54579,IHDP 950
4.680235,0.335064,0.483995,IHDP 951
3.937778,0.896985,3.089134,IHDP 952
3.747629,0.220544,1.276961,IHDP 953
3.745994,0.077217,0.745519,IHDP 954
4.176505,0.76107,4.060589,IHDP 955
1.375846,0.561653,47.477904,IHDP 956
4.372408,0.026076,2.698531,IHDP 957
6.556245,0.405184,7.487877,IHDP 958
4.858193,0.460021,5.357933,IHDP 959
3.622169,0.021959,2.042263,IHDP 960
8.867252,2.06466,256.725188,IHDP 961
4.393971,0.136941,3.435536,IHDP 962
4.016996,0.722256,1.540584,IHDP 963
3.891331,0.321449,0.356298,IHDP 964
2.718756,0.098292,0.846555,IHDP 965
1.3422,0.194854,5.019097,IHDP 966
5.344306,0.41122,0.663236,IHDP 967
4.171811,0.887459,2.398631,IHDP 968
4.510254,0.575145,2.563579,IHDP 969
4.15568,0.918748,2.155715,IHDP 970
6.907907,0.885037,21.924615,IHDP 971
3.809528,0.580328,1.424717,IHDP 972
3.74687,0.125875,3.51718,IHDP 973
3.345306,0.248696,1.276763,IHDP 974
3.699248,0.845474,2.937913,IHDP 975
4.071124,0.925773,1.729196,IHDP 976
3.73155,0.177407,0.339386,IHDP 977
3.957485,1.050279,2.140714,IHDP 978
4.153523,0.953442,2.155231,IHDP 979
4.197832,0.368361,2.24899,IHDP 980
4.305616,0.010324,2.099922,IHDP 981
4.583445,0.550578,0.989057,IHDP 982
3.7942,0.85366,2.643666,IHDP 983
3.75971,0.12084,0.555736,IHDP 984
5.225196,0.105429,0.604253,IHDP 985
4.147327,0.897843,2.118101,IHDP 986
2.844429,1.133731,46.822856,IHDP 987
4.631373,0.163821,0.364,IHDP 988
6.808488,0.14506,2.026251,IHDP 989
4.127976,0.294872,0.585553,IHDP 990
2.915926,0.718149,3.415513,IHDP 991
3.121919,0.091079,1.661854,IHDP 992
3.478908,0.229316,1.096878,IHDP 993
3.998388,0.425516,0.509705,IHDP 994
4.004509,0.885133,1.736773,IHDP 995
4.781347,0.574656,31.3697,IHDP 996
4.388373,0.542543,1.589845,IHDP 997
4.156043,0.663575,1.458161,IHDP 998
5.634382,0.461369,0.919159,IHDP 999
