ATE,Error_ATE,Error_PEHE,Problem
4.433179,5.421989,281.642111,IHDP 474
17.431873,1.628165,155.5018,IHDP 475
4.286275,0.099498,0.790164,IHDP 476
4.25405,0.091682,0.353009,IHDP 477
4.059448,0.093475,0.441301,IHDP 478
4.868665,0.266168,1.137571,IHDP 479
1.557666,3.118621,142.014643,IHDP 480
4.345347,0.238327,1.592136,IHDP 481
7.444905,0.065206,46.336374,IHDP 482
4.275838,1.065894,39.739799,IHDP 483
4.106984,0.140494,0.600009,IHDP 484
4.576177,0.187825,2.320937,IHDP 485
3.96863,0.574307,3.624943,IHDP 486
3.823243,0.024054,0.380659,IHDP 487
4.009515,0.145555,0.274323,IHDP 488
5.820833,0.03595,1.315488,IHDP 489
4.00717,0.03072,0.26326,IHDP 490
3.760926,0.070202,0.66157,IHDP 491
5.19779,0.487119,3.42354,IHDP 492
5.047524,0.177503,1.579467,IHDP 493
3.9655,0.087922,2.926601,IHDP 494
4.006717,0.02051,0.443461,IHDP 495
3.64414,0.162292,2.202645,IHDP 496
3.703682,0.241622,0.756254,IHDP 497
1.516552,1.41804,25.272138,IHDP 498
6.741927,1.396898,32.908324,IHDP 499
4.032432,0.077531,0.287115,IHDP 500
3.99078,0.120133,0.515777,IHDP 501
4.05696,0.190769,0.338962,IHDP 502
4.279174,0.074348,1.093469,IHDP 503
3.956059,0.092476,3.615823,IHDP 504
4.302037,0.061788,0.412105,IHDP 505
7.098744,0.52952,14.380597,IHDP 506
3.594859,0.050093,0.47412,IHDP 507
6.455965,0.204932,9.942601,IHDP 508
3.647914,0.410193,1.527715,IHDP 509
4.117298,0.082123,0.429313,IHDP 510
1.163295,5.52042,346.052008,IHDP 511
3.381114,0.816135,9.665467,IHDP 512
3.132084,1.073829,21.427548,IHDP 513
8.017232,2.748132,880.806775,IHDP 514
4.023613,0.048347,2.924089,IHDP 515
10.889104,1.617062,271.680802,IHDP 516
4.386577,0.182686,1.032385,IHDP 517
5.152243,0.105598,5.635929,IHDP 518
3.998957,0.115735,0.181954,IHDP 519
4.202021,0.049298,0.426977,IHDP 520
4.546992,0.036257,0.873365,IHDP 521
7.205437,0.637404,33.472418,IHDP 522
4.100003,0.304427,0.616103,IHDP 523
5.564155,1.252724,63.300977,IHDP 524
3.961187,0.150884,0.812474,IHDP 525
3.922372,0.15781,1.949691,IHDP 526
3.666779,0.439293,4.11578,IHDP 527
4.080978,0.120998,1.654594,IHDP 528
4.239037,0.010864,0.322176,IHDP 529
4.276451,0.264192,4.308744,IHDP 530
4.194583,0.108863,0.550558,IHDP 531
4.145627,0.02904,0.35747,IHDP 532
4.018788,0.125617,0.28415,IHDP 533
4.016957,0.222413,4.558747,IHDP 534
4.53559,0.231256,22.298377,IHDP 535
4.795425,0.481915,58.169401,IHDP 536
3.998326,0.124944,0.550602,IHDP 537
6.836235,0.14954,3.622979,IHDP 538
4.020142,0.067998,0.547802,IHDP 539
4.027783,0.042033,0.548838,IHDP 540
6.722059,1.962213,77.948322,IHDP 541
3.996629,0.137982,0.445783,IHDP 542
4.139847,0.038831,0.309599,IHDP 543
3.374866,0.377784,6.820018,IHDP 544
4.080689,0.280206,0.767571,IHDP 545
3.841677,0.265876,0.92283,IHDP 546
3.570799,0.057365,1.805956,IHDP 547
3.754618,0.286532,1.338181,IHDP 548
4.081547,0.214484,1.656214,IHDP 549
4.015217,0.190727,0.231069,IHDP 550
3.269589,0.817713,14.576747,IHDP 551
5.15471,0.108055,1.258267,IHDP 552
6.157284,1.664754,63.270717,IHDP 553
3.999185,0.282245,0.360367,IHDP 554
4.609062,0.179831,0.626008,IHDP 555
3.890748,0.085022,0.536115,IHDP 556
3.949429,0.000253,0.229012,IHDP 557
4.606179,0.217205,0.41582,IHDP 558
4.216016,0.352806,2.641596,IHDP 559
3.369394,0.450478,8.42397,IHDP 560
4.330683,0.696426,6.897782,IHDP 561
4.898163,0.094542,1.473368,IHDP 562
3.546638,0.245602,2.526279,IHDP 563
3.382015,0.444107,13.350353,IHDP 564
4.885822,0.144124,3.994683,IHDP 565
4.81859,0.2447,14.746854,IHDP 566
3.622562,0.12337,1.11047,IHDP 567
3.907024,0.058929,0.801889,IHDP 568
5.033784,0.172633,9.599596,IHDP 569
3.922057,0.043175,0.370233,IHDP 570
4.166453,0.151887,0.27931,IHDP 571
4.084237,0.248497,0.441223,IHDP 572
4.054365,0.117868,0.393403,IHDP 573
3.037307,1.431062,67.204137,IHDP 574
8.869713,1.446304,196.778877,IHDP 575
